Date,Open,High,Low,Close,Adj Close,Volume
2016-06-22,3133.959961,3133.959961,3133.959961,3133.959961,3133.959961,0
2016-06-23,3117.320068,3117.320068,3117.320068,3117.320068,3117.320068,0
2016-06-24,3077.159912,3077.159912,3077.159912,3077.159912,3077.159912,0
2016-06-27,3120.540039,3120.540039,3120.540039,3120.540039,3120.540039,0
2016-06-28,3136.399902,3136.399902,3136.399902,3136.399902,3136.399902,0
2016-06-29,3151.389893,3151.389893,3151.389893,3151.389893,3151.389893,0
2016-06-30,3153.919922,3153.919922,3153.919922,3153.919922,3153.919922,0
2016-07-01,3154.199951,3154.199951,3154.199951,3154.199951,3154.199951,0
2016-07-04,3204.699951,3204.699951,3204.699951,3204.699951,3204.699951,0
2016-07-05,3207.379883,3207.379883,3207.379883,3207.379883,3207.379883,0
2016-07-06,3216.800049,3216.800049,3216.800049,3216.800049,3216.800049,0
2016-07-07,3209.949951,3209.949951,3209.949951,3209.949951,3209.949951,0
2016-07-08,3192.280029,3192.280029,3192.280029,3192.280029,3192.280029,0
2016-07-11,3203.330078,3203.330078,3203.330078,3203.330078,3203.330078,0
2016-07-12,3273.179932,3273.179932,3273.179932,3273.179932,3273.179932,0
2016-07-13,3282.870117,3282.870117,3282.870117,3282.870117,3282.870117,0
2016-07-14,3276.760010,3276.760010,3276.760010,3276.760010,3276.760010,0
2016-07-15,3276.280029,3276.280029,3276.280029,3276.280029,3276.280029,0
2016-07-18,3262.020020,3262.020020,3262.020020,3262.020020,3262.020020,0
2016-07-19,3248.229980,3248.229980,3248.229980,3248.229980,3248.229980,0
2016-07-20,3237.600098,3237.600098,3237.600098,3237.600098,3237.600098,0
2016-07-21,3252.520020,3252.520020,3252.520020,3252.520020,3252.520020,0
2016-07-22,3225.159912,3225.159912,3225.159912,3225.159912,3225.159912,0
2016-07-25,3230.889893,3230.889893,3230.889893,3230.889893,3230.889893,0
2016-07-26,3269.590088,3269.590088,3269.590088,3269.590088,3269.590088,0
2016-07-27,3218.239990,3218.239990,3218.239990,3218.239990,3218.239990,0
2016-07-28,3221.139893,3221.139893,3221.139893,3221.139893,3221.139893,0
2016-07-29,3203.929932,3203.929932,3203.929932,3203.929932,3203.929932,0
2016-08-01,3176.810059,3176.810059,3176.810059,3176.810059,3176.810059,0
2016-08-02,3189.050049,3189.050049,3189.050049,3189.050049,3189.050049,0
2016-08-03,3193.510010,3193.510010,3193.510010,3193.510010,3193.510010,0
2016-08-04,3201.290039,3201.290039,3201.290039,3201.290039,3201.290039,0
2016-08-05,3205.010010,3205.010010,3205.010010,3205.010010,3205.010010,0
2016-08-08,3234.179932,3234.179932,3234.179932,3234.179932,3234.179932,0
2016-08-09,3256.979980,3256.979980,3256.979980,3256.979980,3256.979980,0
2016-08-10,3243.340088,3243.340088,3243.340088,3243.340088,3243.340088,0
2016-08-11,3233.360107,3233.360107,3233.360107,3233.360107,3233.360107,0
2016-08-12,3294.229980,3294.229980,3294.229980,3294.229980,3294.229980,0
2016-08-15,3393.419922,3393.419922,3393.419922,3393.419922,3393.419922,0
2016-08-16,3378.250000,3378.250000,3378.250000,3378.250000,3378.250000,0
2016-08-17,3373.050049,3373.050049,3373.050049,3373.050049,3373.050049,0
2016-08-18,3364.489990,3364.489990,3364.489990,3364.489990,3364.489990,0
2016-08-19,3365.020020,3365.020020,3365.020020,3365.020020,3365.020020,0
2016-08-22,3336.790039,3336.790039,3336.790039,3336.790039,3336.790039,0
2016-08-23,3341.830078,3341.830078,3341.830078,3341.830078,3341.830078,0
2016-08-24,3329.860107,3329.860107,3329.860107,3329.860107,3329.860107,0
2016-08-25,3308.969971,3308.969971,3308.969971,3308.969971,3308.969971,0
2016-08-26,3307.090088,3307.090088,3307.090088,3307.090088,3307.090088,0
2016-08-29,3307.780029,3307.780029,3307.780029,3307.780029,3307.780029,0
2016-08-30,3311.989990,3311.989990,3311.989990,3311.989990,3311.989990,0
2016-08-31,3327.790039,3327.790039,3327.790039,3327.790039,3327.790039,0
2016-09-01,3301.580078,3301.580078,3301.580078,3301.580078,3301.580078,0
2016-09-02,3314.110107,3314.110107,3314.110107,3314.110107,3314.110107,0
2016-09-05,3319.679932,3319.679932,3319.679932,3319.679932,3319.679932,0
2016-09-06,3342.629883,3342.629883,3342.629883,3342.629883,3342.629883,0
2016-09-07,3340.820068,3340.820068,3340.820068,3340.820068,3340.820068,0
2016-09-08,3339.560059,3339.560059,3339.560059,3339.560059,3339.560059,0
2016-09-09,3318.040039,3318.040039,3318.040039,3318.040039,3318.040039,0
2016-09-12,3262.600098,3262.600098,3262.600098,3262.600098,3262.600098,0
2016-09-13,3260.330078,3260.330078,3260.330078,3260.330078,3260.330078,0
2016-09-14,3238.729980,3238.729980,3238.729980,3238.729980,3238.729980,0
2016-09-19,3263.120117,3263.120117,3263.120117,3263.120117,3263.120117,0
2016-09-20,3257.399902,3257.399902,3257.399902,3257.399902,3257.399902,0
2016-09-21,3266.639893,3266.639893,3266.639893,3266.639893,3266.639893,0
2016-09-22,3291.120117,3291.120117,3291.120117,3291.120117,3291.120117,0
2016-09-23,3275.669922,3275.669922,3275.669922,3275.669922,3275.669922,0
2016-09-26,3220.280029,3220.280029,3220.280029,3220.280029,3220.280029,0
2016-09-27,3240.750000,3240.750000,3240.750000,3240.750000,3240.750000,0
2016-09-28,3230.889893,3230.889893,3230.889893,3230.889893,3230.889893,0
2016-09-29,3244.389893,3244.389893,3244.389893,3244.389893,3244.389893,0
2016-09-30,3253.280029,3253.280029,3253.280029,3253.280029,3253.280029,0
2016-10-10,3293.870117,3293.870117,3293.870117,3293.870117,3293.870117,0
2016-10-11,3306.560059,3306.560059,3306.560059,3306.560059,3306.560059,0
2016-10-12,3300.010010,3300.010010,3300.010010,3300.010010,3300.010010,0
2016-10-13,3302.649902,3302.649902,3302.649902,3302.649902,3302.649902,0
2016-10-14,3305.850098,3305.850098,3305.850098,3305.850098,3305.850098,0
2016-10-17,3277.879883,3277.879883,3277.879883,3277.879883,3277.879883,0
2016-10-18,3321.330078,3321.330078,3321.330078,3321.330078,3321.330078,0
2016-10-19,3316.239990,3316.239990,3316.239990,3316.239990,3316.239990,0
2016-10-20,3318.600098,3318.600098,3318.600098,3318.600098,3318.600098,0
2016-10-21,3327.739990,3327.739990,3327.739990,3327.739990,3327.739990,0
2016-10-24,3367.580078,3367.580078,3367.580078,3367.580078,3367.580078,0
2016-10-25,3367.449951,3367.449951,3367.449951,3367.449951,3367.449951,0
2016-10-26,3354.800049,3354.800049,3354.800049,3354.800049,3354.800049,0
2016-10-27,3345.699951,3345.699951,3345.699951,3345.699951,3345.699951,0
2016-10-28,3340.129883,3340.129883,3340.129883,3340.129883,3340.129883,0
2016-10-31,3336.280029,3336.280029,3336.280029,3336.280029,3336.280029,0
2016-11-01,3359.050049,3359.050049,3359.050049,3359.050049,3359.050049,0
2016-11-02,3333.350098,3333.350098,3333.350098,3333.350098,3333.350098,0
2016-11-03,3365.080078,3365.080078,3365.080078,3365.080078,3365.080078,0
2016-11-04,3354.169922,3354.169922,3354.169922,3354.169922,3354.169922,0
2016-11-07,3356.590088,3356.590088,3356.590088,3356.590088,3356.590088,0
2016-11-08,3371.120117,3371.120117,3371.120117,3371.120117,3371.120117,0
2016-11-09,3353.050049,3353.050049,3353.050049,3353.050049,3353.050049,0
2016-11-10,3390.610107,3390.610107,3390.610107,3390.610107,3390.610107,0
2016-11-11,3417.149902,3417.149902,3417.149902,3417.149902,3417.149902,0
2016-11-14,3430.250000,3430.250000,3430.250000,3430.250000,3430.250000,0
2016-11-15,3429.870117,3429.870117,3429.870117,3429.870117,3429.870117,0
2016-11-16,3429.590088,3429.590088,3429.590088,3429.590088,3429.590088,0
2016-11-17,3436.530029,3436.530029,3436.530029,3436.530029,3436.530029,0
2016-11-18,3417.459961,3417.459961,3417.459961,3417.459961,3417.459961,0
2016-11-21,3441.110107,3441.110107,3441.110107,3441.110107,3441.110107,0
2016-11-22,3468.360107,3468.360107,3468.360107,3468.360107,3468.360107,0
2016-11-23,3474.729980,3474.729980,3474.729980,3474.729980,3474.729980,0
2016-11-24,3488.709961,3488.709961,3488.709961,3488.709961,3488.709961,0
2016-11-25,3521.300049,3521.300049,3521.300049,3521.300049,3521.300049,0
2016-11-28,3535.080078,3535.080078,3535.080078,3535.080078,3535.080078,0
2016-11-29,3564.040039,3564.040039,3564.040039,3564.040039,3564.040039,0
2016-11-30,3538.000000,3538.000000,3538.000000,3538.000000,3538.000000,0
2016-12-01,3565.040039,3565.040039,3565.040039,3565.040039,3565.040039,0
2016-12-02,3528.949951,3528.949951,3528.949951,3528.949951,3528.949951,0
2016-12-05,3469.409912,3469.409912,3469.409912,3469.409912,3469.409912,0
2016-12-06,3459.149902,3459.149902,3459.149902,3459.149902,3459.149902,0
2016-12-07,3475.750000,3475.750000,3475.750000,3475.750000,3475.750000,0
2016-12-08,3470.139893,3470.139893,3470.139893,3470.139893,3470.139893,0
2016-12-09,3493.699951,3493.699951,3493.699951,3493.699951,3493.699951,0
2016-12-12,3409.179932,3409.179932,3409.179932,3409.179932,3409.179932,0
2016-12-13,3405.040039,3405.040039,3405.040039,3405.040039,3405.040039,0
2016-12-14,3378.949951,3378.949951,3378.949951,3378.949951,3378.949951,0
2016-12-15,null,null,null,null,null,null
2016-12-16,null,null,null,null,null,null
2016-12-19,3328.979980,3328.979980,3328.979980,3328.979980,3328.979980,0
2016-12-20,3309.060059,3309.060059,3309.060059,3309.060059,3309.060059,0
2016-12-21,3338.540039,3338.540039,3338.540039,3338.540039,3338.540039,0
2016-12-22,3335.669922,3335.669922,3335.669922,3335.669922,3335.669922,0
2016-12-23,3307.600098,3307.600098,3307.600098,3307.600098,3307.600098,0
2016-12-26,3322.399902,3322.399902,3322.399902,3322.399902,3322.399902,0
2016-12-27,3316.389893,3316.389893,3316.389893,3316.389893,3316.389893,0
2016-12-28,3301.889893,3301.889893,3301.889893,3301.889893,3301.889893,0
2016-12-29,3297.760010,3297.760010,3297.760010,3297.760010,3297.760010,0
2016-12-30,3310.080078,3310.080078,3310.080078,3310.080078,3310.080078,0
2017-01-03,3342.229980,3342.229980,3342.229980,3342.229980,3342.229980,0
2017-01-04,3368.310059,3368.310059,3368.310059,3368.310059,3368.310059,0
2017-01-05,3367.790039,3367.790039,3367.790039,3367.790039,3367.790039,0
2017-01-06,3347.669922,3347.669922,3347.669922,3347.669922,3347.669922,0
2017-01-09,3363.899902,3363.899902,3363.899902,3363.899902,3363.899902,0
2017-01-10,3358.270020,3358.270020,3358.270020,3358.270020,3358.270020,0
2017-01-11,3334.500000,3334.500000,3334.500000,3334.500000,3334.500000,0
2017-01-12,3317.620117,3317.620117,3317.620117,3317.620117,3317.620117,0
2017-01-13,3319.909912,3319.909912,3319.909912,3319.909912,3319.909912,0
2017-01-16,3319.449951,3319.449951,3319.449951,3319.449951,3319.449951,0
2017-01-17,3326.360107,3326.360107,3326.360107,3326.360107,3326.360107,0
2017-01-18,3339.370117,3339.370117,3339.370117,3339.370117,3339.370117,0
2017-01-19,3329.290039,3329.290039,3329.290039,3329.290039,3329.290039,0
2017-01-20,3354.889893,3354.889893,3354.889893,3354.889893,3354.889893,0
2017-01-23,3364.080078,3364.080078,3364.080078,3364.080078,3364.080078,0
2017-01-24,3364.449951,3364.449951,3364.449951,3364.449951,3364.449951,0
2017-01-25,3375.899902,3375.899902,3375.899902,3375.899902,3375.899902,0
2017-01-26,3387.959961,3387.959961,3387.959961,3387.959961,3387.959961,0
2017-02-03,3364.489990,3364.489990,3364.489990,3364.489990,3364.489990,0
2017-02-06,3373.209961,3373.209961,3373.209961,3373.209961,3373.209961,0
2017-02-07,3365.679932,3365.679932,3365.679932,3365.679932,3365.679932,0
2017-02-08,3383.290039,3383.290039,3383.290039,3383.290039,3383.290039,0
2017-02-09,3396.290039,3396.290039,3396.290039,3396.290039,3396.290039,0
2017-02-10,3413.489990,3413.489990,3413.489990,3413.489990,3413.489990,0
2017-02-13,3436.270020,3436.270020,3436.270020,3436.270020,3436.270020,0
2017-02-14,3435.800049,3435.800049,3435.800049,3435.800049,3435.800049,0
2017-02-15,3421.709961,3421.709961,3421.709961,3421.709961,3421.709961,0
2017-02-16,3440.929932,3440.929932,3440.929932,3440.929932,3440.929932,0
2017-02-17,3421.439941,3421.439941,3421.439941,3421.439941,3421.439941,0
2017-02-20,null,null,null,null,null,null
2017-02-21,3482.820068,3482.820068,3482.820068,3482.820068,3482.820068,0
2017-02-22,3489.760010,3489.760010,3489.760010,3489.760010,3489.760010,0
2017-02-23,3473.320068,3473.320068,3473.320068,3473.320068,3473.320068,0
2017-02-24,3473.850098,3473.850098,3473.850098,3473.850098,3473.850098,0
2017-02-27,3446.219971,3446.219971,3446.219971,3446.219971,3446.219971,0
2017-02-28,3452.810059,3452.810059,3452.810059,3452.810059,3452.810059,0
2017-03-01,3458.439941,3458.439941,3458.439941,3458.439941,3458.439941,0
2017-03-02,null,null,null,null,null,null
2017-03-03,null,null,null,null,null,null
2017-03-06,null,null,null,null,null,null
2017-03-07,null,null,null,null,null,null
2017-03-08,null,null,null,null,null,null
2017-03-09,null,null,null,null,null,null
2017-03-10,null,null,null,null,null,null
2017-03-13,null,null,null,null,null,null
2017-03-14,null,null,null,null,null,null
2017-03-15,null,null,null,null,null,null
2017-03-16,null,null,null,null,null,null
2017-03-17,null,null,null,null,null,null
2017-03-20,null,null,null,null,null,null
2017-03-21,null,null,null,null,null,null
2017-03-22,null,null,null,null,null,null
2017-03-23,null,null,null,null,null,null
2017-03-24,null,null,null,null,null,null
2017-03-27,null,null,null,null,null,null
2017-03-28,null,null,null,null,null,null
2017-03-29,null,null,null,null,null,null
2017-03-30,null,null,null,null,null,null
2017-03-31,null,null,null,null,null,null
2017-04-05,null,null,null,null,null,null
2017-04-06,null,null,null,null,null,null
2017-04-07,null,null,null,null,null,null
2017-04-10,null,null,null,null,null,null
2017-04-11,null,null,null,null,null,null
2017-04-12,null,null,null,null,null,null
2017-04-13,null,null,null,null,null,null
2017-04-14,null,null,null,null,null,null
2017-04-17,null,null,null,null,null,null
2017-04-18,null,null,null,null,null,null
2017-04-19,null,null,null,null,null,null
2017-04-20,null,null,null,null,null,null
2017-04-21,null,null,null,null,null,null
2017-04-24,null,null,null,null,null,null
2017-04-25,null,null,null,null,null,null
2017-04-26,null,null,null,null,null,null
2017-04-27,null,null,null,null,null,null
2017-04-28,null,null,null,null,null,null
2017-05-02,null,null,null,null,null,null
2017-05-03,null,null,null,null,null,null
2017-05-04,null,null,null,null,null,null
2017-05-05,null,null,null,null,null,null
2017-05-08,null,null,null,null,null,null
2017-05-09,null,null,null,null,null,null
2017-05-10,null,null,null,null,null,null
2017-05-11,null,null,null,null,null,null
2017-05-12,null,null,null,null,null,null
2017-05-15,null,null,null,null,null,null
2017-05-16,null,null,null,null,null,null
2017-05-17,null,null,null,null,null,null
2017-05-18,null,null,null,null,null,null
2017-05-19,null,null,null,null,null,null
2017-05-22,null,null,null,null,null,null
2017-05-23,null,null,null,null,null,null
2017-05-24,null,null,null,null,null,null
2017-05-25,null,null,null,null,null,null
2017-05-26,null,null,null,null,null,null
2017-05-31,null,null,null,null,null,null
2017-06-01,null,null,null,null,null,null
2017-06-02,null,null,null,null,null,null
2017-06-05,null,null,null,null,null,null
2017-06-06,null,null,null,null,null,null
2017-06-07,null,null,null,null,null,null
2017-06-08,null,null,null,null,null,null
2017-06-09,null,null,null,null,null,null
2017-06-12,null,null,null,null,null,null
2017-06-13,null,null,null,null,null,null
2017-06-14,null,null,null,null,null,null
2017-06-15,null,null,null,null,null,null
2017-06-16,null,null,null,null,null,null
2017-06-19,null,null,null,null,null,null
2017-06-20,null,null,null,null,null,null
2017-06-21,null,null,null,null,null,null
2017-06-22,null,null,null,null,null,null
2017-06-23,null,null,null,null,null,null
2017-06-26,null,null,null,null,null,null
2017-06-27,null,null,null,null,null,null
2017-06-28,null,null,null,null,null,null
2017-06-29,null,null,null,null,null,null
2017-06-30,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-04,null,null,null,null,null,null
2017-07-05,null,null,null,null,null,null
2017-07-06,null,null,null,null,null,null
2017-07-07,null,null,null,null,null,null
2017-07-10,null,null,null,null,null,null
2017-07-11,null,null,null,null,null,null
2017-07-12,null,null,null,null,null,null
2017-07-13,null,null,null,null,null,null
2017-07-14,null,null,null,null,null,null
2017-07-17,null,null,null,null,null,null
2017-07-18,null,null,null,null,null,null
2017-07-19,null,null,null,null,null,null
2017-07-20,null,null,null,null,null,null
2017-07-21,null,null,null,null,null,null
2017-07-24,null,null,null,null,null,null
2017-07-25,null,null,null,null,null,null
2017-07-26,null,null,null,null,null,null
2017-07-27,null,null,null,null,null,null
2017-07-28,null,null,null,null,null,null
2017-07-31,null,null,null,null,null,null
2017-08-01,null,null,null,null,null,null
2017-08-02,null,null,null,null,null,null
2017-08-03,null,null,null,null,null,null
2017-08-04,null,null,null,null,null,null
2017-08-07,null,null,null,null,null,null
2017-08-08,null,null,null,null,null,null
2017-08-09,null,null,null,null,null,null
2017-08-10,null,null,null,null,null,null
2017-08-11,null,null,null,null,null,null
2017-08-14,null,null,null,null,null,null
2017-08-15,null,null,null,null,null,null
2017-08-16,null,null,null,null,null,null
2017-08-17,null,null,null,null,null,null
2017-08-18,null,null,null,null,null,null
2017-08-21,null,null,null,null,null,null
2017-08-22,null,null,null,null,null,null
2017-08-23,null,null,null,null,null,null
2017-08-24,null,null,null,null,null,null
2017-08-25,null,null,null,null,null,null
2017-08-28,null,null,null,null,null,null
2017-08-29,null,null,null,null,null,null
2017-08-30,null,null,null,null,null,null
2017-08-31,null,null,null,null,null,null
2017-09-01,null,null,null,null,null,null
2017-09-04,null,null,null,null,null,null
2017-09-05,null,null,null,null,null,null
2017-09-06,null,null,null,null,null,null
2017-09-07,null,null,null,null,null,null
2017-09-08,null,null,null,null,null,null
2017-09-11,null,null,null,null,null,null
2017-09-12,null,null,null,null,null,null
2017-09-13,null,null,null,null,null,null
2017-09-14,null,null,null,null,null,null
2017-09-15,null,null,null,null,null,null
2017-09-18,null,null,null,null,null,null
2017-09-19,null,null,null,null,null,null
2017-09-20,null,null,null,null,null,null
2017-09-21,null,null,null,null,null,null
2017-09-22,null,null,null,null,null,null
2017-09-25,null,null,null,null,null,null
2017-09-26,null,null,null,null,null,null
2017-09-27,null,null,null,null,null,null
2017-09-28,null,null,null,null,null,null
2017-09-29,null,null,null,null,null,null
2017-10-09,null,null,null,null,null,null
2017-10-10,null,null,null,null,null,null
2017-10-11,null,null,null,null,null,null
2017-10-12,null,null,null,null,null,null
2017-10-13,null,null,null,null,null,null
2017-10-16,null,null,null,null,null,null
2017-10-17,null,null,null,null,null,null
2017-10-18,null,null,null,null,null,null
2017-10-19,null,null,null,null,null,null
2017-10-20,null,null,null,null,null,null
2017-10-23,null,null,null,null,null,null
2017-10-24,null,null,null,null,null,null
2017-10-25,null,null,null,null,null,null
2017-10-26,null,null,null,null,null,null
2017-10-27,null,null,null,null,null,null
2017-10-30,null,null,null,null,null,null
2017-10-31,null,null,null,null,null,null
2017-11-01,null,null,null,null,null,null
2017-11-02,null,null,null,null,null,null
2017-11-03,null,null,null,null,null,null
2017-11-06,null,null,null,null,null,null
2017-11-07,null,null,null,null,null,null
2017-11-08,null,null,null,null,null,null
2017-11-09,null,null,null,null,null,null
2017-11-10,null,null,null,null,null,null
2017-11-13,null,null,null,null,null,null
2017-11-14,null,null,null,null,null,null
2017-11-15,null,null,null,null,null,null
2017-11-16,null,null,null,null,null,null
2017-11-17,null,null,null,null,null,null
2017-11-20,null,null,null,null,null,null
2017-11-21,null,null,null,null,null,null
2017-11-22,null,null,null,null,null,null
2017-11-23,null,null,null,null,null,null
2017-11-24,null,null,null,null,null,null
2017-11-27,null,null,null,null,null,null
2017-11-28,null,null,null,null,null,null
2017-11-29,null,null,null,null,null,null
2017-11-30,null,null,null,null,null,null
2017-12-01,null,null,null,null,null,null
2017-12-04,null,null,null,null,null,null
2017-12-05,null,null,null,null,null,null
2017-12-06,null,null,null,null,null,null
2017-12-07,null,null,null,null,null,null
2017-12-08,null,null,null,null,null,null
2017-12-11,null,null,null,null,null,null
2017-12-12,null,null,null,null,null,null
2017-12-13,null,null,null,null,null,null
2017-12-14,null,null,null,null,null,null
2017-12-15,null,null,null,null,null,null
2017-12-18,null,null,null,null,null,null
2017-12-19,null,null,null,null,null,null
2017-12-20,null,null,null,null,null,null
2017-12-21,null,null,null,null,null,null
2017-12-22,null,null,null,null,null,null
2017-12-25,null,null,null,null,null,null
2017-12-26,null,null,null,null,null,null
2017-12-27,null,null,null,null,null,null
2017-12-28,null,null,null,null,null,null
2017-12-29,null,null,null,null,null,null
2018-01-02,null,null,null,null,null,null
2018-01-03,null,null,null,null,null,null
2018-01-04,null,null,null,null,null,null
2018-01-05,null,null,null,null,null,null
2018-01-08,null,null,null,null,null,null
2018-01-09,null,null,null,null,null,null
2018-01-10,null,null,null,null,null,null
2018-01-11,null,null,null,null,null,null
2018-01-12,null,null,null,null,null,null
2018-01-15,null,null,null,null,null,null
2018-01-16,null,null,null,null,null,null
2018-01-17,null,null,null,null,null,null
2018-01-18,null,null,null,null,null,null
2018-01-19,null,null,null,null,null,null
2018-01-22,null,null,null,null,null,null
2018-01-23,null,null,null,null,null,null
2018-01-24,null,null,null,null,null,null
2018-01-25,null,null,null,null,null,null
2018-01-26,null,null,null,null,null,null
2018-01-29,null,null,null,null,null,null
2018-01-30,null,null,null,null,null,null
2018-01-31,null,null,null,null,null,null
2018-02-01,null,null,null,null,null,null
2018-02-02,null,null,null,null,null,null
2018-02-05,null,null,null,null,null,null
2018-02-06,null,null,null,null,null,null
2018-02-07,null,null,null,null,null,null
2018-02-08,null,null,null,null,null,null
2018-02-09,null,null,null,null,null,null
2018-02-12,null,null,null,null,null,null
2018-02-13,null,null,null,null,null,null
2018-02-14,null,null,null,null,null,null
2018-02-22,null,null,null,null,null,null
2018-02-23,null,null,null,null,null,null
2018-02-26,null,null,null,null,null,null
2018-02-27,null,null,null,null,null,null
2018-02-28,null,null,null,null,null,null
2018-03-01,null,null,null,null,null,null
2018-03-02,null,null,null,null,null,null
2018-03-05,null,null,null,null,null,null
2018-03-06,null,null,null,null,null,null
2018-03-07,null,null,null,null,null,null
2018-03-08,null,null,null,null,null,null
2018-03-09,null,null,null,null,null,null
2018-03-12,null,null,null,null,null,null
2018-03-13,null,null,null,null,null,null
2018-03-14,null,null,null,null,null,null
2018-03-15,null,null,null,null,null,null
2018-03-16,null,null,null,null,null,null
2018-03-19,null,null,null,null,null,null
2018-03-20,null,null,null,null,null,null
2018-03-21,null,null,null,null,null,null
2018-03-22,null,null,null,null,null,null
2018-03-23,null,null,null,null,null,null
2018-03-26,null,null,null,null,null,null
2018-03-27,null,null,null,null,null,null
2018-03-28,null,null,null,null,null,null
2018-03-29,null,null,null,null,null,null
2018-03-30,null,null,null,null,null,null
2018-04-02,null,null,null,null,null,null
2018-04-03,null,null,null,null,null,null
2018-04-04,null,null,null,null,null,null
2018-04-09,null,null,null,null,null,null
2018-04-10,null,null,null,null,null,null
2018-04-11,null,null,null,null,null,null
2018-04-12,null,null,null,null,null,null
2018-04-13,null,null,null,null,null,null
2018-04-16,null,null,null,null,null,null
2018-04-17,null,null,null,null,null,null
2018-04-18,null,null,null,null,null,null
2018-04-19,null,null,null,null,null,null
2018-04-20,null,null,null,null,null,null
2018-04-23,null,null,null,null,null,null
2018-04-24,null,null,null,null,null,null
2018-04-25,null,null,null,null,null,null
2018-04-26,null,null,null,null,null,null
2018-04-27,null,null,null,null,null,null
2018-05-02,null,null,null,null,null,null
2018-05-03,null,null,null,null,null,null
2018-05-04,null,null,null,null,null,null
2018-05-07,null,null,null,null,null,null
2018-05-08,null,null,null,null,null,null
2018-05-09,null,null,null,null,null,null
2018-05-10,null,null,null,null,null,null
2018-05-11,null,null,null,null,null,null
2018-05-14,null,null,null,null,null,null
2018-05-15,null,null,null,null,null,null
2018-05-16,null,null,null,null,null,null
2018-05-17,null,null,null,null,null,null
2018-05-18,null,null,null,null,null,null
2018-05-21,null,null,null,null,null,null
2018-05-22,null,null,null,null,null,null
2018-05-23,null,null,null,null,null,null
2018-05-24,null,null,null,null,null,null
2018-05-25,null,null,null,null,null,null
2018-05-28,null,null,null,null,null,null
2018-05-29,null,null,null,null,null,null
2018-05-30,null,null,null,null,null,null
2018-05-31,null,null,null,null,null,null
2018-06-01,null,null,null,null,null,null
2018-06-04,null,null,null,null,null,null
2018-06-05,null,null,null,null,null,null
2018-06-06,null,null,null,null,null,null
2018-06-07,null,null,null,null,null,null
2018-06-08,null,null,null,null,null,null
2018-06-11,null,null,null,null,null,null
2018-06-12,null,null,null,null,null,null
2018-06-13,null,null,null,null,null,null
2018-06-14,null,null,null,null,null,null
2018-06-15,null,null,null,null,null,null
2018-06-19,null,null,null,null,null,null
2018-06-20,null,null,null,null,null,null
2018-06-21,null,null,null,null,null,null
2018-06-22,null,null,null,null,null,null
2018-06-25,null,null,null,null,null,null
2018-06-26,null,null,null,null,null,null
2018-06-27,null,null,null,null,null,null
2018-06-28,null,null,null,null,null,null
2018-06-29,null,null,null,null,null,null
2018-07-02,null,null,null,null,null,null
2018-07-03,null,null,null,null,null,null
2018-07-04,null,null,null,null,null,null
2018-07-05,null,null,null,null,null,null
2018-07-06,null,null,null,null,null,null
2018-07-09,null,null,null,null,null,null
2018-07-10,null,null,null,null,null,null
2018-07-11,null,null,null,null,null,null
2018-07-12,null,null,null,null,null,null
2018-07-13,null,null,null,null,null,null
2018-07-16,null,null,null,null,null,null
2018-07-17,null,null,null,null,null,null
2018-07-18,null,null,null,null,null,null
2018-07-19,null,null,null,null,null,null
2018-07-20,null,null,null,null,null,null
2018-07-23,null,null,null,null,null,null
2018-07-24,null,null,null,null,null,null
2018-07-25,null,null,null,null,null,null
2018-07-26,null,null,null,null,null,null
2018-07-27,null,null,null,null,null,null
2018-07-30,null,null,null,null,null,null
2018-07-31,null,null,null,null,null,null
2018-08-01,null,null,null,null,null,null
2018-08-02,null,null,null,null,null,null
2018-08-03,null,null,null,null,null,null
2018-08-06,null,null,null,null,null,null
2018-08-07,null,null,null,null,null,null
2018-08-08,null,null,null,null,null,null
2018-08-09,null,null,null,null,null,null
2018-08-10,null,null,null,null,null,null
2018-08-13,null,null,null,null,null,null
2018-08-14,null,null,null,null,null,null
2018-08-15,null,null,null,null,null,null
2018-08-16,null,null,null,null,null,null
2018-08-17,null,null,null,null,null,null
2018-08-20,null,null,null,null,null,null
2018-08-21,null,null,null,null,null,null
2018-08-22,null,null,null,null,null,null
2018-08-23,null,null,null,null,null,null
2018-08-24,null,null,null,null,null,null
2018-08-27,null,null,null,null,null,null
2018-08-28,null,null,null,null,null,null
2018-08-29,null,null,null,null,null,null
2018-08-30,null,null,null,null,null,null
2018-08-31,null,null,null,null,null,null
2018-09-03,null,null,null,null,null,null
2018-09-04,null,null,null,null,null,null
2018-09-05,null,null,null,null,null,null
2018-09-06,null,null,null,null,null,null
2018-09-07,null,null,null,null,null,null
2018-09-10,null,null,null,null,null,null
2018-09-11,null,null,null,null,null,null
2018-09-12,null,null,null,null,null,null
2018-09-13,null,null,null,null,null,null
2018-09-14,null,null,null,null,null,null
2018-09-17,null,null,null,null,null,null
2018-09-18,null,null,null,null,null,null
2018-09-19,null,null,null,null,null,null
2018-09-20,null,null,null,null,null,null
2018-09-21,null,null,null,null,null,null
2018-09-25,null,null,null,null,null,null
2018-09-26,null,null,null,null,null,null
2018-09-27,null,null,null,null,null,null
2018-09-28,null,null,null,null,null,null
2018-10-08,null,null,null,null,null,null
2018-10-09,null,null,null,null,null,null
2018-10-10,null,null,null,null,null,null
